rubrique,regime,department,count
2250,Enregistrement,61,2
2252,Autorisation,61,2
4001,Autorisation,61,2
4755,Autorisation,61,2
2255,Inconnu,61,1
1220,Inconnu,61,3
1532,Inconnu,61,7
1435,,61,5
2750,Autorisation,61,2
1510,Inconnu,61,2
1511,Inconnu,61,2
2230,Enregistrement,61,1
3643,Autorisation,61,1
4130,,61,1
2515,Autorisation,61,6
2517,Enregistrement,61,6
2720,Autorisation,61,1
4801,Autorisation,61,1
2760,Enregistrement,61,6
2716,Enregistrement,61,1
2795,Inconnu,61,1
2515,,61,4
4331,Inconnu,61,7
1435,Enregistrement,21,3
1530,Inconnu,61,6
2940,Inconnu,61,3
4802,Inconnu,61,3
1173,Inconnu,61,4
1331,,61,1
1532,Autorisation,61,1
2714,Autorisation,61,3
2780,Autorisation,61,1
2661,Autorisation,61,3
2563,Enregistrement,61,1
4330,,61,1
2713,Inconnu,61,6
1511,Enregistrement,61,1
2760,Autorisation,61,2
3540,Autorisation,61,1
2716,Inconnu,61,3
2516,,61,1
1138,,71,1
1530,,71,33
2220,Autorisation,71,2
2661,,71,16
2920,Autorisation,71,34
4331,Enregistrement,61,4
2781,Autorisation,61,4
3532,Autorisation,61,4
2102,Autorisation,01,18
3641,Autorisation,61,1
2120,Autorisation,61,2
2111,Autorisation,61,1
3660,Autorisation,61,3
2102,Autorisation,61,2
2980,Autorisation,21,7
2111,Enregistrement,21,2
2710,Enregistrement,21,3
322,Autorisation,58,9
1432,Inconnu,70,31
1434,Inconnu,70,12
1435,Inconnu,70,11
1530,,70,22
167,Autorisation,70,17
2713,Inconnu,70,3
2714,Autorisation,70,6
2716,Autorisation,70,8
322,Autorisation,70,15
329,Autorisation,70,5
4734,Inconnu,70,8
2510,Autorisation,21,86
1432,,21,19
1435,Inconnu,21,21
2517,Inconnu,21,6
2524,,21,3
1220,,21,7
1412,,21,9
1435,,21,3
2930,Inconnu,21,14
2515,Enregistrement,21,5
2517,Autorisation,21,9
4734,,21,2
2712,Autorisation,58,4
405,,58,3
406,,58,2
68,,58,2
1180,,21,16
1432,Inconnu,21,44
1434,Inconnu,21,19
4331,Inconnu,21,1
2510,,21,1
1435,,70,3
1531,,70,4
1532,Inconnu,70,7
2260,,70,15
2410,Enregistrement,70,9
2910,,70,44
1510,Enregistrement,71,16
2925,,71,72
2515,Inconnu,21,3
2517,Enregistrement,21,5
2230,Autorisation,21,1
4718,,21,1
120,,21,5
153BIS,Autorisation,21,3
1715,Inconnu,21,1
196BIS,Autorisation,21,1
261,,21,2
355,,21,5
361,,21,4
385QUA,,21,1
405,,21,2
406,,21,1
81,,21,1
81BIS,,21,3
89,Autorisation,21,4
167,Autorisation,21,11
2710,,21,5
2710,Autorisation,21,8
2713,Autorisation,21,9
2714,Autorisation,21,7
2715,,21,4
2716,Autorisation,21,5
2718,Autorisation,21,8
2791,Autorisation,21,9
286,Autorisation,21,28
322,Autorisation,21,9
2120,Autorisation,58,1
1136,,21,3
1418,,21,1
2560,Autorisation,21,9
2561,,21,10
2565,Enregistrement,21,12
2575,,21,5
2920,Autorisation,21,28
2921,,21,31
1111,Autorisation,21,6
1111,Inconnu,21,5
1131,Inconnu,21,5
1185,,21,5
1432,Autorisation,21,8
1433,Inconnu,21,3
1434,Autorisation,21,6
1510,,21,9
2450,Autorisation,21,1
2560,,21,5
2564,Enregistrement,21,2
2565,,21,7
2661,,21,10
2910,Autorisation,21,15
2925,,21,44
2950,Inconnu,21,1
1131,,21,4
1136,Autorisation,21,4
1175,Autorisation,21,1
1433,Autorisation,21,3
1450,Autorisation,21,3
1630,Inconnu,21,7
2620,Autorisation,21,1
273BIS,,21,1
2915,Autorisation,21,5
3450,Autorisation,21,1
4110,Autorisation,21,1
4120,Inconnu,21,1
4130,Autorisation,21,1
4140,Inconnu,21,1
4140,,21,1
4150,Inconnu,21,1
4331,Enregistrement,21,1
4510,Inconnu,21,2
4511,Inconnu,21,2
4610,Inconnu,21,1
1520,,21,18
2516,Inconnu,21,2
2562,Autorisation,21,1
2663,,21,8
2713,,21,6
2714,Enregistrement,21,1
1172,Inconnu,21,9
1200,Inconnu,21,4
1416,,21,1
1530,Inconnu,21,8
1611,Inconnu,21,5
2910,Inconnu,21,22
2921,Autorisation,21,6
2663,Inconnu,21,6
2750,Autorisation,21,3
2716,,21,1
1111,,21,3
2515,,21,12
2521,,21,3
4801,Inconnu,21,1
1111,,71,6
1131,,71,16
2560,Autorisation,71,10
2560,Enregistrement,71,10
2561,,71,14
2564,Inconnu,71,7
2564,,71,13
2565,,71,8
2921,Autorisation,71,3
2921,Enregistrement,71,12
2940,,71,17
2940,Inconnu,71,6
1411,Inconnu,21,2
1412,Inconnu,21,18
2160,Inconnu,21,6
2220,Autorisation,21,5
2221,,21,1
2230,,21,1
2260,Inconnu,21,8
2662,,21,10
2781,Inconnu,21,1
2910,Enregistrement,21,1
2560,Enregistrement,21,2
2563,,21,1
2940,,21,10
2315,Autorisation,21,1
2440,Autorisation,21,2
2160,Autorisation,21,18
2175,Autorisation,21,4
1172,,21,6
1173,Inconnu,21,11
153BIS,,21,1
357SEP,,21,2
376BIS,Autorisation,21,3
1175,,21,5
1520,Autorisation,21,2
1721,,21,1
1721,Inconnu,21,1
2930,,21,3
98BIS,,21,4
1220,Inconnu,21,13
1414,,21,5
1530,Autorisation,21,7
2445,Autorisation,21,4
2450,,21,3
2260,Autorisation,21,7
2265,,21,1
2515,,71,10
2760,Enregistrement,71,9
2712,Enregistrement,21,13
305BIS,,21,3
89,Inconnu,21,1
1155,Inconnu,21,5
1331,,21,7
2175,Inconnu,21,1
2260,,21,10
2920,Inconnu,21,11
2690,,21,1
2690,Autorisation,21,1
1180,,71,8
2560,,71,17
2661,Autorisation,71,12
2662,,71,14
2663,,71,13
1132,Autorisation,21,1
1185,Inconnu,21,3
1532,,21,9
2640,,21,1
2661,Autorisation,21,10
2662,Enregistrement,21,1
2251,Enregistrement,71,10
1331,Inconnu,21,4
1418,Inconnu,21,14
2410,Inconnu,21,4
2560,Inconnu,21,6
1530,,21,16
2410,Autorisation,21,8
1510,Autorisation,21,10
2663,Autorisation,21,12
2662,Autorisation,21,9
2711,Inconnu,21,1
329,Autorisation,21,6
2566,Autorisation,21,1
98BIS,Inconnu,21,2
2711,,21,3
2712,Autorisation,21,2
167,Autorisation,71,21
2410,,21,2
2415,Autorisation,21,4
2564,,21,6
1BIS,,71,2
287,,71,1
361,,71,6
405,,71,6
406,,71,5
2921,Enregistrement,21,5
1532,,71,21
2410,Autorisation,71,14
2410,,71,3
2410,Enregistrement,71,5
2415,,71,3
2910,,71,51
2175,,21,4
1510,Inconnu,21,3
2250,,21,1
2253,Autorisation,21,2
2546,Autorisation,21,3
2714,Inconnu,21,5
2102,Enregistrement,71,2
1521,Autorisation,21,2
1715,,21,1
2717,Autorisation,21,2
2719,,21,3
2770,Autorisation,21,2
2771,Autorisation,21,2
2790,Autorisation,21,6
2793,,21,1
2795,Autorisation,21,1
3510,Autorisation,21,3
3532,Autorisation,21,3
3550,Autorisation,21,3
2713,Inconnu,21,1
2781,Autorisation,21,1
2415,Autorisation,71,6
1131,Inconnu,71,5
1511,Enregistrement,21,1
2120,Autorisation,21,1
3660,Autorisation,21,1
2111,Autorisation,21,2
2980,Autorisation,58,3
2171,,58,7
2781,,58,1
2910,Inconnu,58,6
2710,,58,6
2710,Enregistrement,58,4
1434,,89,13
1510,Enregistrement,89,2
1530,,89,20
2662,,89,11
2663,,89,7
2510,Autorisation,58,26
2515,Autorisation,58,13
1432,,58,11
1434,,58,7
1520,Autorisation,58,1
2517,Autorisation,58,4
2521,Autorisation,58,5
2915,,58,4
2920,,58,26
1520,,58,5
2910,,58,24
2920,Inconnu,58,5
2515,Enregistrement,58,6
1430,Inconnu,58,1
1434,Inconnu,58,6
1510,,89,5
2662,Enregistrement,89,4
2663,Enregistrement,89,5
1432,Inconnu,58,10
2517,,58,3
2524,,58,1
2515,,58,5
2517,Inconnu,58,4
1180,,58,8
1414,,58,2
1436,Inconnu,58,1
1510,Inconnu,58,2
1530,Inconnu,58,5
1532,Inconnu,58,1
2552,,58,2
2560,Autorisation,58,5
2561,,58,11
2564,Inconnu,58,2
2661,Inconnu,58,2
2662,Inconnu,58,1
2925,,58,18
2940,,58,10
2940,Autorisation,58,5
4320,Inconnu,58,1
4321,Inconnu,58,1
4331,Inconnu,58,1
4510,Inconnu,58,1
4511,Inconnu,58,2
4718,Inconnu,58,2
4719,Inconnu,58,2
4725,Inconnu,58,1
4734,Inconnu,58,3
4802,Inconnu,58,2
2575,,58,7
2660,Autorisation,58,1
2661,Enregistrement,58,1
2662,Enregistrement,58,1
2910,Autorisation,58,5
4140,,58,1
4421,Inconnu,58,1
4510,,58,1
1130,Autorisation,58,1
1131,,58,2
1138,Inconnu,58,1
1171,Autorisation,58,2
1172,,58,2
1173,,58,1
1176,Autorisation,58,2
1200,,58,2
1321,Inconnu,58,1
1432,Autorisation,58,1
1433,Autorisation,58,2
1434,Autorisation,58,4
1450,Autorisation,58,2
1510,Autorisation,58,1
1611,,58,2
1630,,58,2
2630,Autorisation,58,1
2640,Autorisation,58,1
2921,,58,11
211,,58,3
2560,,58,14
2565,Autorisation,58,10
167,Autorisation,58,5
2170,Autorisation,58,3
2260,Autorisation,58,3
322,Inconnu,58,1
2516,Inconnu,58,1
2517,Enregistrement,58,4
253,,58,2
4734,,58,5
2160,Autorisation,58,3
2175,Autorisation,58,1
2260,,58,7
4702,Inconnu,58,1
4702,,58,1
4718,,58,3
2523,Autorisation,58,1
2570,,58,2
1530,,58,13
2410,Autorisation,58,3
2415,Autorisation,58,2
2160,Enregistrement,58,1
2931,Autorisation,58,6
2101,,71,1
2102,Autorisation,71,4
2713,Autorisation,58,9
2718,Autorisation,58,5
2791,Autorisation,58,2
1185,,58,2
1435,Enregistrement,58,1
2160,,58,1
2760,Enregistrement,58,2
2111,Enregistrement,58,2
2170,,58,3
2560,Enregistrement,58,5
2563,Enregistrement,58,2
2564,,58,5
2565,Inconnu,58,1
2566,,58,1
2750,Autorisation,58,1
2930,Autorisation,58,2
4719,,58,1
1435,,58,1
1435,Inconnu,58,3
298,,58,1
1212,,58,1
1220,Inconnu,58,4
1412,,58,3
1418,Inconnu,58,4
1433,Inconnu,58,2
2560,Inconnu,58,2
2566,Autorisation,58,2
2661,Autorisation,58,1
2662,,58,4
2663,,58,3
2663,Autorisation,58,1
2940,Inconnu,58,3
1532,,58,4
2716,Inconnu,58,1
2780,,58,1
2930,Inconnu,58,4
2545,Autorisation,58,2
286,Autorisation,58,3
2921,Enregistrement,58,4
1418,,58,2
2410,Enregistrement,58,3
2415,,58,1
1220,,58,3
2546,Autorisation,58,1
2552,Autorisation,58,2
3260,Autorisation,58,1
120,,58,1
253,Inconnu,58,1
361,,58,1
2101,,58,8
1450,Autorisation,71,9
1510,Autorisation,71,18
1511,Enregistrement,71,1
2921,,71,18
4320,,71,1
4510,,71,4
4735,,71,1
4755,Autorisation,71,1
2710,Autorisation,71,13
2714,,71,6
2716,,71,14
2791,Autorisation,71,15
4110,Autorisation,71,5
4120,,71,2
2710,,71,23
2710,Enregistrement,71,17
2515,Autorisation,71,25
2111,Enregistrement,71,2
1432,Inconnu,71,50
1434,Inconnu,71,14
2510,Autorisation,71,34
1435,Inconnu,71,23
2517,Autorisation,71,7
253,,71,9
2910,Autorisation,71,16
2515,Enregistrement,71,13
2517,,71,12
2930,Inconnu,71,19
2517,Enregistrement,71,6
1735,Autorisation,71,2
2797,Autorisation,71,2
1171,Autorisation,71,5
1172,,71,6
1200,,71,8
1211,,71,1
1212,,71,2
1412,,71,8
1432,,71,30
1433,Autorisation,71,5
1611,,71,5
3410,Autorisation,71,1
3440,Autorisation,71,1
1434,Autorisation,71,9
1331,,71,2
2160,Autorisation,71,7
2175,Autorisation,71,1
2260,Autorisation,71,21
2230,Autorisation,71,2
2752,Autorisation,71,2
261,Autorisation,71,2
1220,Inconnu,71,19
128,Autorisation,71,7
1412,Inconnu,71,23
1418,Inconnu,71,13
1510,,71,17
1530,Inconnu,71,17
1611,Inconnu,71,13
1630,Inconnu,71,12
2567,Autorisation,71,6
2570,,71,1
2663,Inconnu,71,9
329,Autorisation,71,10
355,,71,1
1130,Autorisation,71,2
1131,Autorisation,71,6
1173,Autorisation,71,1
1212,Autorisation,71,1
1432,Autorisation,71,10
2640,Autorisation,71,3
2660,Autorisation,71,3
2915,,71,10
118,,71,2
251,,71,2
253,Autorisation,71,5
261BIS,Autorisation,71,2
309,Autorisation,71,1
311,Autorisation,71,1
312,Autorisation,71,1
313,,71,1
404,,71,1
81QUA,,71,1
2711,Inconnu,71,2
2718,Autorisation,71,15
322,Autorisation,71,20
3550,Autorisation,71,5
153BIS,Autorisation,71,9
81,Autorisation,71,2
120,,71,2
1414,,71,12
1435,,71,13
1530,Autorisation,71,7
1532,Autorisation,71,3
1715,Autorisation,71,3
196BIS,Autorisation,71,1
2160,Inconnu,71,6
2560,Inconnu,71,10
2910,Inconnu,71,35
2915,Autorisation,71,1
3610,Inconnu,71,1
4330,Inconnu,71,1
4510,Inconnu,71,5
4511,Inconnu,71,6
4718,,71,5
4719,Inconnu,71,3
4725,Inconnu,71,4
4734,Inconnu,71,11
81,,71,1
1136,,71,2
1532,Inconnu,71,9
1716,Autorisation,71,1
385QUI,Inconnu,71,1
1172,Inconnu,71,8
1173,Inconnu,71,12
1175,,71,1
288,,71,6
4734,Autorisation,71,1
2713,,71,7
2714,Autorisation,71,11
2715,,71,4
2791,,71,11
98BIS,,71,4
1220,,71,6
1520,,71,9
2521,Autorisation,71,9
2640,,71,5
2517,Inconnu,71,3
2711,,71,4
2712,Enregistrement,71,20
2712,Autorisation,71,11
2713,Autorisation,71,12
1185,,71,13
1416,Inconnu,71,2
1418,,71,5
1611,Autorisation,71,1
1175,Autorisation,71,1
2564,Autorisation,71,2
225,Autorisation,71,1
358,Autorisation,71,2
89BIS,Autorisation,71,1
376BIS,Autorisation,71,1
89,Autorisation,71,2
2910,Enregistrement,71,7
3110,Autorisation,71,3
1416,,71,3
1520,Autorisation,71,3
1523,Inconnu,71,4
2516,Inconnu,71,5
1450,,71,3
2530,Autorisation,71,3
1111,Autorisation,71,4
1111,Inconnu,71,2
1172,Autorisation,71,1
1173,,71,3
1200,Autorisation,71,2
1330,Inconnu,71,1
1450,Inconnu,71,1
1630,,71,2
2920,Inconnu,71,15
153BIS,,71,3
2450,Autorisation,71,5
2566,Autorisation,71,2
281,Autorisation,71,1
361,Autorisation,71,3
395,,71,1
211,Autorisation,71,4
2551,Autorisation,71,1
385QUA,,71,1
2171,,71,4
2662,Enregistrement,71,9
2663,Enregistrement,71,11
4120,Autorisation,71,4
4130,Autorisation,71,3
4140,Autorisation,71,2
4331,Autorisation,71,1
4440,Autorisation,71,1
4441,Autorisation,71,1
4510,Autorisation,71,3
4511,Autorisation,71,1
4610,,71,1
4801,,71,4
1412,Autorisation,71,1
1530,Enregistrement,71,5
2662,Autorisation,71,11
4331,,71,2
135,Autorisation,71,1
268BIS,,71,2
2260,,71,10
2445,Autorisation,71,1
1150,Autorisation,71,2
1155,Autorisation,71,1
2718,,71,2
4130,,71,1
4331,Inconnu,71,4
1331,Autorisation,71,1
2710,Inconnu,71,1
1433,,71,2
2101,Enregistrement,89,1
4330,,71,1
4421,Autorisation,71,1
4422,Autorisation,71,1
211,,71,1
2552,Autorisation,71,1
2661,Inconnu,71,2
2713,Inconnu,71,2
2717,Autorisation,71,1
2320,,71,1
2230,,71,1
4310,,71,3
1531,,71,4
4511,,71,2
2221,,71,2
2230,Enregistrement,71,1
4802,,71,8
1220,Autorisation,71,1
2521,,71,2
1158,,71,1
1411,,71,1
2515,Inconnu,71,2
2716,Autorisation,71,1
2780,Autorisation,71,7
2781,Autorisation,71,1
2782,Autorisation,71,2
3532,Autorisation,71,5
1311,Enregistrement,71,3
2711,Autorisation,71,1
255,,71,2
112,,71,1
183TER,Autorisation,71,1
272BIS,,71,1
3,,71,2
1510,Inconnu,71,10
2160,,71,6
3642,Autorisation,71,4
2253,Autorisation,71,3
119,,71,1
254,,71,2
33BIS,,71,3
272,,71,2
2663,Autorisation,71,4
2415,Autorisation,25,63
2170,Autorisation,71,1
2170,,71,1
2175,,71,1
322,Inconnu,71,1
4718,Inconnu,71,4
2760,Autorisation,71,4
3540,Autorisation,71,2
2260,Enregistrement,71,3
2714,Enregistrement,71,3
2716,Enregistrement,71,1
2780,Enregistrement,71,2
3531,Autorisation,71,1
281,,71,1
2712,Inconnu,71,1
2564,Enregistrement,71,1
2950,,71,2
2714,Inconnu,71,6
325,,71,1
339,,71,1
2251,Autorisation,71,6
2255,,71,1
2750,Autorisation,71,3
2780,,71,1
2260,Inconnu,71,4
2795,,71,2
1200,Inconnu,71,3
2450,Inconnu,71,2
2120,Autorisation,71,1
1412,,25,20
1418,,25,6
1720,,25,8
2560,,25,38
2561,,25,35
2563,,25,5
2564,Inconnu,25,4
2565,,25,21
2575,,25,29
2910,,25,62
2920,,25,111
2921,,25,28
2925,,25,66
2940,Autorisation,25,36
1136,Autorisation,71,3
2221,Autorisation,71,5
2210,Autorisation,71,4
2221,Enregistrement,71,5
2101,Enregistrement,71,3
2771,Autorisation,89,2
2710,,89,9
2515,,89,6
2517,Enregistrement,89,2
2521,Enregistrement,89,3
2915,,89,15
4734,,89,3
4801,,89,4
2510,Autorisation,89,50
2515,Autorisation,89,19
1136,,25,5
1175,,25,14
1180,,25,48
207,Autorisation,25,1
2564,,25,20
2565,Autorisation,25,62
2920,Inconnu,25,20
120,,25,2
1520,,25,16
153,,25,4
2515,,25,16
2521,Autorisation,25,19
253,,25,17
2781,,70,1
2521,,89,1
322,Autorisation,25,54
1412,Inconnu,89,4
1414,,89,7
1432,,89,25
1435,Enregistrement,89,5
1435,,89,2
211,Inconnu,89,1
253,,89,10
2560,Autorisation,25,38
2565,Autorisation,89,24
167,Autorisation,89,21
2718,Autorisation,89,5
1432,Inconnu,89,8
2170,Autorisation,89,2
2910,Inconnu,89,4
2920,Inconnu,89,7
2921,,89,15
1530,Autorisation,89,4
2410,Autorisation,89,9
2661,,89,9
2910,,89,56
2940,,89,10
1510,Autorisation,89,13
2560,,89,16
2940,Autorisation,89,16
1311,,89,2
1172,Autorisation,89,1
1173,Inconnu,89,2
288,,89,6
289,,89,2
361,,89,5
1158,Autorisation,89,3
1175,,89,1
1432,Autorisation,89,4
1433,,89,5
2660,Autorisation,89,5
2661,Autorisation,89,16
2663,Autorisation,89,5
4130,Autorisation,89,1
4330,Autorisation,89,2
4801,Autorisation,89,1
1414,Autorisation,89,1
1434,Inconnu,89,2
153BIS,,89,7
211,,89,8
211,Autorisation,89,1
2516,Inconnu,89,1
2520,Autorisation,89,1
2925,,89,33
405,,89,11
406,,89,5
121,,89,1
282,,89,2
285,,89,2
2111,Enregistrement,70,1
1110,,89,1
1111,,89,5
1130,Autorisation,89,1
1131,Autorisation,89,5
1131,,89,10
1172,,89,5
1176,Autorisation,89,2
1200,Autorisation,89,1
1450,Autorisation,89,6
1611,Autorisation,89,2
1630,Autorisation,89,1
2630,Autorisation,89,3
272,,89,3
377,,89,1
1180,,89,15
2445,,89,2
2450,Autorisation,89,4
2565,,89,10
3670,Autorisation,89,1
1530,Inconnu,89,3
2564,,89,8
2713,,89,1
2714,Autorisation,89,4
2716,Autorisation,89,1
329,Autorisation,89,8
98,,89,1
1220,,89,5
2560,Autorisation,89,17
2260,Autorisation,89,5
1418,,89,9
1611,,89,1
2560,Enregistrement,89,3
2561,,89,12
2920,Autorisation,89,14
2921,Autorisation,89,2
3260,Autorisation,89,2
251,,89,5
254,,89,1
281,Autorisation,89,3
355,,89,3
1432,,26,18
1520,,26,10
2521,Enregistrement,26,10
2915,,26,15
1150,Autorisation,89,1
2415,Autorisation,89,2
298,,89,1
299,,89,1
1412,,89,12
1532,,89,3
4320,,89,1
4331,Enregistrement,89,1
4411,,89,1
4420,Autorisation,89,1
4422,Autorisation,89,1
4511,,89,2
1510,Inconnu,89,1
2566,Autorisation,89,2
3410,Autorisation,89,1
4331,,89,1
1611,Inconnu,89,1
2663,Inconnu,89,2
1158,Inconnu,89,1
1180,Autorisation,89,1
2564,Inconnu,89,1
2910,Autorisation,89,6
2910,Enregistrement,89,1
1435,Inconnu,89,3
2710,Autorisation,89,4
2712,Enregistrement,89,3
2712,Autorisation,89,5
2713,Autorisation,89,7
2716,,89,4
2791,Autorisation,89,2
286,Autorisation,89,21
98BIS,,89,4
2220,Autorisation,89,2
2221,,89,1
2340,Enregistrement,89,2
2345,,89,2
357SEP,,89,2
376BIS,Autorisation,89,5
89,Autorisation,89,2
1520,,89,9
2521,Autorisation,89,9
2567,Autorisation,89,5
2662,Autorisation,89,7
1155,,89,3
1200,,89,4
1331,,89,9
2175,Autorisation,89,6
4702,,89,1
2101,Autorisation,89,1
120,,89,2
183BIS,Autorisation,89,2
217,,89,2
1173,,89,2
2170,,89,2
2760,Autorisation,89,5
2780,,89,1
322,Inconnu,89,1
2410,,25,27
2790,Autorisation,89,1
1185,Autorisation,89,3
2661,Enregistrement,89,3
2980,Autorisation,89,6
1BIS,,39,4
211,,39,9
281,,39,2
1436,Autorisation,89,1
4310,,89,1
4320,Autorisation,89,1
4330,,89,2
4331,Autorisation,89,1
4440,,89,1
4441,,89,1
4442,,89,1
4510,,89,2
2661,,25,32
251,,39,8
288,,39,13
405,,39,13
406,,39,9
405,,25,17
2260,,89,13
1331,Inconnu,89,3
2260,Inconnu,89,3
3,,89,1
361,Autorisation,89,2
89TER,,89,1
1172,Inconnu,89,1
2515,Enregistrement,89,2
2550,Autorisation,89,2
211BIS,,89,1
328BIS,,89,3
128,Autorisation,89,4
341,,89,2
2562,,89,1
1131,,25,15
1136,,89,3
2921,Enregistrement,89,1
255,,89,2
284,,89,2
1311,Enregistrement,89,1
1158,,89,1
2410,,89,4
2111,Autorisation,89,4
33BIS,,53,1
251,Inconnu,39,1
2565,Autorisation,39,21
2515,Autorisation,39,26
2712,Inconnu,25,1
2712,Enregistrement,39,12
286,Autorisation,39,27
167,Autorisation,39,14
2661,Inconnu,39,7
2710,,39,10
2711,Autorisation,39,4
2920,Inconnu,39,19
322,Autorisation,39,22
98BIS,,39,6
2980,Autorisation,25,4
2410,Autorisation,25,27
135,,25,1
153BIS,Autorisation,25,5
220,,25,1
251,,25,16
253,Autorisation,25,9
261,Autorisation,25,2
272,,25,7
281,Autorisation,25,16
284,,25,5
285,,25,4
288,,25,24
3,,25,2
361,,25,10
387BIS,,25,1
406,,25,13
6,,25,4
68,,25,3
81,,25,8
153BIS,,25,4
211,Autorisation,25,2
272,Inconnu,25,2
2920,Autorisation,25,26
1432,,25,35
1434,,25,21
2931,Autorisation,25,4
2915,,25,18
2662,Autorisation,25,9
2564,Autorisation,25,4
2712,Autorisation,39,10
1220,Inconnu,39,12
1412,Inconnu,39,9
1418,Inconnu,39,8
1432,Inconnu,39,23
1510,,39,6
1530,Inconnu,39,17
1611,Inconnu,39,8
1630,Inconnu,39,11
2560,,39,12
2566,Autorisation,39,3
2661,,39,10
2662,,39,15
2663,,39,9
2910,Inconnu,39,25
2920,,39,38
2925,,39,36
2940,Autorisation,39,11
2716,,25,4
2718,Autorisation,25,6
2710,,25,12
2710,Enregistrement,25,3
2711,,25,1
2713,Autorisation,25,4
2714,,25,7
2791,,25,6
1412,Inconnu,25,14
1432,Inconnu,25,41
2566,Autorisation,25,3
2567,Autorisation,25,3
2662,,25,29
3260,Autorisation,25,6
223,,25,1
1432,Autorisation,25,17
2661,Autorisation,25,17
1131,Inconnu,25,8
282,,25,5
2921,Autorisation,25,14
385QUA,,25,2
385QUI,,25,2
1136,Inconnu,25,3
1416,Inconnu,25,2
1530,Inconnu,25,13
2560,Enregistrement,25,14
2910,Inconnu,25,38
1158,Autorisation,25,4
2660,Autorisation,25,8
2663,,25,17
2663,Inconnu,25,10
253,Inconnu,25,3
2940,Inconnu,25,12
2661,Autorisation,39,4
272,,39,6
361,,39,11
1173,Inconnu,25,3
1220,Inconnu,25,4
1418,Inconnu,25,7
2450,Inconnu,25,2
2560,Inconnu,25,5
1158,Inconnu,25,2
1220,,25,8
1420,Autorisation,25,1
167,Autorisation,25,17
195,,25,2
2515,Inconnu,25,6
2551,Autorisation,25,4
2661,Inconnu,25,9
2713,,25,4
2940,,25,36
3240,Autorisation,25,2
2260,Inconnu,25,3
2410,Inconnu,25,1
2714,Autorisation,25,6
2714,Inconnu,25,5
329,Autorisation,25,5
1530,,25,33
2760,Autorisation,25,2
2562,Autorisation,25,4
33,,25,1
1131,Autorisation,25,5
1715,,25,3
2711,Inconnu,25,2
1435,Inconnu,25,14
2713,Inconnu,25,7
2930,Inconnu,25,11
98BIS,,25,3
1310,Autorisation,25,1
1531,,39,4
1532,,39,6
2260,,39,5
2410,,39,8
2915,Autorisation,39,2
2921,,39,14
4110,Autorisation,25,2
128,Autorisation,25,4
3532,Autorisation,25,1
81TER,,25,13
1BIS,,25,5
81BIS,,25,2
2260,,25,15
4510,,25,1
153BIS,Inconnu,25,2
2563,Enregistrement,25,5
298,,25,6
2440,,25,1
2440,Autorisation,25,3
3610,Autorisation,25,1
4110,Inconnu,25,1
4120,Inconnu,25,3
4320,Inconnu,25,1
4331,Inconnu,25,1
4441,,25,1
4510,Inconnu,25,2
4511,Inconnu,25,2
4719,Inconnu,25,2
4725,Inconnu,25,2
2910,Autorisation,25,15
1630,Inconnu,25,9
1611,Inconnu,25,7
1532,,25,7
1111,Autorisation,25,6
1172,,25,5
255,,25,14
2552,Autorisation,25,2
2340,Autorisation,25,3
2345,,25,3
2712,Autorisation,25,3
2791,Autorisation,25,8
2712,Enregistrement,25,10
2713,Enregistrement,25,1
1136,Autorisation,25,2
1175,Autorisation,25,4
1412,Autorisation,25,1
1416,Autorisation,25,1
1416,,25,4
1611,,25,5
1720,Autorisation,25,1
2921,Enregistrement,25,4
1200,Inconnu,25,3
1510,Autorisation,25,4
211,Inconnu,25,1
2255,,25,1
2515,Autorisation,25,52
2710,Autorisation,25,7
355,,25,16
1111,,25,2
1111,Inconnu,25,4
1172,Inconnu,25,3
2510,Autorisation,25,67
2515,Enregistrement,25,4
2517,Enregistrement,25,1
2517,,25,6
4734,Inconnu,25,3
2518,,25,1
2522,,25,3
1432,,39,10
1433,Inconnu,39,1
2450,Inconnu,39,4
2560,Inconnu,39,9
2662,Inconnu,39,1
2920,Autorisation,39,14
1434,Inconnu,25,8
2710,,70,12
2791,,70,8
1172,Inconnu,70,7
1200,,70,1
1220,Inconnu,70,12
1411,Inconnu,70,1
1418,Inconnu,70,10
1510,Inconnu,70,5
1530,Inconnu,70,15
1611,Inconnu,70,4
1630,Inconnu,70,3
2340,Enregistrement,70,1
2560,Inconnu,70,8
2915,,70,7
2920,Inconnu,70,18
2714,Enregistrement,25,2
2716,Autorisation,25,2
2716,Enregistrement,25,1
1721,,25,1
2260,Autorisation,25,6
169,,25,5
2663,Autorisation,25,5
1510,,25,6
2220,Enregistrement,25,1
2221,Enregistrement,25,2
281,Inconnu,25,1
2710,Enregistrement,70,8
1185,,25,8
1511,,25,1
2935,,25,1
355,Inconnu,25,1
89BIS,Autorisation,25,6
261,,25,3
1435,,25,3
1521,Autorisation,25,2
2160,Inconnu,25,3
1531,,25,5
2771,Autorisation,25,1
1532,Inconnu,25,4
2445,Autorisation,25,1
2712,Autorisation,70,12
2713,Autorisation,70,9
1710,,25,1
1710,Inconnu,25,3
1711,,25,1
1711,Inconnu,25,1
1715,Autorisation,25,2
1720,Inconnu,25,4
2220,Autorisation,25,3
2221,Autorisation,25,2
2565,Inconnu,25,2
102,,25,1
257,Inconnu,25,1
261BIS,,25,4
68,Autorisation,25,2
